img,price,url,logindex,title,subwaytag,taxfree,haskey,hstype,houseid,tag,id
http://image1.ljcdn.com/110000-inspection/7e1a8dac-bb53-487a-bb02-01ceea9b51a5.JPG.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101110877.html,14," 福成五期 精装两居 西北向 精装满两年"," 房本满五年"," 不限购",,,101101110877," 燕郊城区  / 2室1厅  / 81.95平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0866732f-e066-4e26-9f6c-dc537be6031b.jpg.437x300.jpg," 225",http://bj.lianjia.com/ershoufang/101100920171.html,15," 天洋城正规住宅南向小两居，随时看房"," 房本满五年"," 随时看房",,,101100920171," 燕郊城区  / 2室1厅  / 70.7平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/339d371f-0e1c-424e-befc-579f71264a6c.jpg.437x300.jpg," 258",http://bj.lianjia.com/ershoufang/101101025569.html,16," 门头沟区矿建街268号院南北通透两居室"," 房本满五年"," 随时看房",,,101101025569," 门头沟其它  / 2室1厅  / 75.66平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/8ce682cc-0260-40df-ab34-b38d73f5c5e2.jpg.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101101079858.html,17," 满五年，交通便利，精装修，观景楼层"," 房本满五年"," 随时看房",,,101101079858," 燕郊城区  / 2室1厅  / 73.34平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/ab997881-b400-4381-ab10-8c169f0224d1.JPG.437x300.jpg," 245",http://bj.lianjia.com/ershoufang/101101026122.html,18," 福成五期2室1厅 245万 满五年 全明采光"," 房本满五年"," 随时看房"," 不限购",,101101026122," 燕郊城区  / 2室1厅  / 88.74平米  / 东 西 北  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/eb2dea94-6733-452b-955a-1e59079a8561.jpg.437x300.jpg," 299",http://bj.lianjia.com/ershoufang/101100908312.html,19," 地铁口满五年南北向两居 有钥匙 业主诚售"," 距离4号线黄村西大街站279米"," 房本满五年"," 随时看房",,101100908312," 黄村中  / 2室1厅  / 72.27平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/e2dcbdf4-8b66-42e8-b37b-ffb6749b85b8.jpg.437x300.jpg," 265",http://bj.lianjia.com/ershoufang/101101117479.html,20," 东方夏威夷北岸 2室1厅 265万"," 房本满五年"," 随时看房",,,101101117479," 燕郊城区  / 2室1厅  / 92.99平米  / 南 北  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0e237732-9cf5-4d2b-bd1f-d5d97438f912.JPG.437x300.jpg," 200",http://bj.lianjia.com/ershoufang/101101049115.html,21," 福城上上城五期 2室1厅 200万"," 房本满五年"," 随时看房"," 不限购",,101101049115," 燕郊城区  / 2室1厅  / 80平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/ba5252b4-6fed-402a-94f5-db90ab46f4cf.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101100739176.html,22," 樱花园三区  南北通透两居室  满五年税少"," 房本满五年"," 随时看房",,,101100739176," 李桥  / 2室1厅  / 99.07平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/13716513-d83d-4c39-ae64-8d2fb3be0532.jpg.437x300.jpg," 260",http://bj.lianjia.com/ershoufang/101101103326.html,23," 首邑上城 2室1厅 260万"," 距离4号线枣园站315米"," 房本满五年"," 不限购",,101101103326," 枣园  / 2室1厅  / 72.26平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/131000-inspection/bb409fb0-b7f4-49c7-a9f9-9171caed7a424.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101092784234.html,24," 纳丹堡 南北通透 两居室 诚心出售"," 房本满五年"," 随时看房"," 不限购",,101092784234," 燕郊城区  / 2室2厅  / 95.33平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/f7f15de2-0b93-484b-97e9-e7d211ee2396.JPG.437x300.jpg," 297",http://bj.lianjia.com/ershoufang/101100835582.html,25," 冯村信园南北通透小两居看房随时305万"," 房本满五年",,,,101100835582," 冯村  / 2室1厅  / 72.04平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/5bc78430-1e16-4aeb-b4c5-93c9673c0517.jpg.437x300.jpg," 278",http://bj.lianjia.com/ershoufang/101101098713.html,26," 美林湾、西南观景房、楼层好、装修好、满两年"," 房本满两年"," 随时看房"," 不限购",,101101098713," 燕郊城区  / 2室1厅  / 89.92平米  / 西南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/4d86d6c4-a5e0-491a-8dc8-d4fed93823ad.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101092339788.html,27," 新锐时代东向精装观景正规两居 拎包入住业主诚意出售"," 房本满五年"," 随时看房"," 不限购",,101092339788," 燕郊城区  / 2室2厅  / 87.73平米  / 东  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/5c55bf88-5b44-4ce1-9268-2ce7aed4f7c4.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101101017601.html,28," 纳丹堡 南北通透两居室精装 拎包入住"," 房本满五年"," 不限购",,,101101017601," 燕郊城区  / 2室2厅  / 95.57平米  / 南 北  / 精装",
http://image1.ljcdn.com/110000-inspection/59d3d4ee-0e54-4328-b779-181528cc3314.jpg.437x300.jpg," 286",http://bj.lianjia.com/ershoufang/101101076699.html,29," 北潞冠家园 2室1厅 286万"," 房本满五年"," 随时看房",,,101101076699," 良乡  / 2室1厅  / 87.54平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/b292f863-ad0a-4b4d-b352-6e8afdc6599f.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101101077049.html,30," 樱花园三区南北通透两居，精装修"," 房本满五年"," 随时看房",,,101101077049," 李桥  / 2室1厅  / 99.07平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/b0aaa9ab-9c75-42d3-81e0-c8c50842d637.jpg.437x300.jpg," 168",http://bj.lianjia.com/ershoufang/101100368801.html,1," 北京太阳城老年公寓 商住两用 不限购"," 房本满五年"," 随时看房"," 不限购",,101100368801," 北七家  / 1室1厅  / 81.15平米  / 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/1f8b565d-3b01-434e-bc6f-6f5b81e5c1f6.JPG.437x300.jpg," 240",http://bj.lianjia.com/ershoufang/101101056000.html,2," 福城上上城五期 2室1厅 240万"," 房本满五年"," 随时看房"," 不限购",,101101056000," 燕郊城区  / 2室1厅  / 91.67平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/7dda5f75-b420-4492-a896-a2451d2ab6f4.JPG.437x300.jpg," 190",http://bj.lianjia.com/ershoufang/101101048842.html,3," 福城五期  南向两居  好户型  满五年"," 房本满五年"," 随时看房"," 不限购",,101101048842," 燕郊城区  / 2室1厅  / 75.55平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/86f91896-b1ae-49a0-8bdb-fac992bc2a8e.jpg.437x300.jpg," 258",http://bj.lianjia.com/ershoufang/101101000590.html,4," 星河皓月 2室1厅 258万"," 房本满五年"," 不限购",,,101101000590," 燕郊城区  / 2室1厅  / 84.79平米  / 东南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/f0421327-395d-411b-8258-1e81835c5333.jpg.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101101070472.html,5," 福成公寓B 1室1厅 195万"," 房本满五年"," 随时看房"," 不限购",,101101070472," 燕郊城区  / 1室1厅  / 72.31平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/81e5874c-9409-4337-803a-7c934bece006.jpg.437x300.jpg," 295",http://bj.lianjia.com/ershoufang/101100880333.html,6," 石园东区 2室1厅 295万"," 房本满五年",,,,101100880333," 顺义城  / 2室1厅  / 76.77平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/0b3996e1-1952-4067-9caf-592c2da6ed72.JPG.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101101004169.html,7," 福城五期正规两居，总价低，单价便宜，业主换房急售"," 房本满五年"," 随时看房"," 不限购",,101101004169," 燕郊城区  / 2室1厅  / 81.2平米  / 东 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/95220016-2c74-43fb-a31b-ad14fc18a822.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101101073079.html,8," 燕郊福城五期东南两居 朝向好总价低  纯毛坯 无增值税"," 房本满五年"," 随时看房"," 不限购",,101101073079," 燕郊城区  / 2室1厅  / 83.93平米  / 东南  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/76d83b9f-9173-420e-a7c2-9866fab27695.JPG.437x300.jpg," 270",http://bj.lianjia.com/ershoufang/101101119961.html,9," 楼层位置好，采光充足，精装修，满两年。"," 房本满五年",,,,101101119961," 燕郊城区  / 2室1厅  / 99.81平米  / 南 北  / 精装",
http://image1.ljcdn.com/110000-inspection/c99d242f-6727-4349-aacc-f786f22a6b39.jpg.437x300.jpg," 295",http://bj.lianjia.com/ershoufang/101100980997.html,10," 南北通透小两居 全明户型 中间楼层 南行有地铁顺义站"," 距离15号线顺义站867米"," 房本满五年"," 随时看房",,101100980997," 顺义城  / 2室1厅  / 76.3平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/965c8768-5b95-40a4-9317-6c5669abd274.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101100932399.html,11," 好位置，好楼层，采光充足，视野开阔"," 房本满五年"," 不限购",,,101100932399," 燕郊城区  / 2室1厅  / 84平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0ff60032-2c8c-4027-beb2-b0388ae99b49.JPG.437x300.jpg," 285",http://bj.lianjia.com/ershoufang/101101069371.html,12," 房产满五年，一室一厅，看房方便；南北通透视野开阔。"," 房本满五年",,,,101101069371," 顺义城  / 1室1厅  / 70.1平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/d23119ff-d81f-4c34-8cc5-33e6305660a6.JPG.437x300.jpg," 205",http://bj.lianjia.com/ershoufang/101101114188.html,13," 福城上上城五期 2室1厅 205万"," 房本满五年"," 不限购",,,101101114188," 燕郊城区  / 2室1厅  / 83.72平米  / 南 北  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/18dadacd-4ae9-48d3-ade2-b2aaddbe841f.JPG.437x300.jpg," 240",http://bj.lianjia.com/ershoufang/101101139467.html,14," 福城上上城五期 2室1厅 240万"," 房本满五年"," 不限购",,,101101139467," 燕郊城区  / 2室1厅  / 89平米  / 东 西 北  / 其他  / 有电梯",
http://image1.ljcdn.com/131000-inspection/77e17978-5185-482a-a283-790a313e0c121.jpg.437x300.jpg," 248",http://bj.lianjia.com/ershoufang/101092684416.html,15," 福城五期西南北三居室   精装修  有钥匙  拎包入住"," 房本满五年"," 随时看房"," 不限购",,101092684416," 燕郊城区  / 3室1厅  / 97.77平米  / 南 西 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a0add846-3e97-479e-ac2d-2be801d3df62.jpg.437x300.jpg," 260",http://bj.lianjia.com/ershoufang/101101104943.html,16," 煤炭公司家属楼 2室1厅 260万"," 距离15号线顺义站1044米"," 房本满五年",,,101101104943," 顺义城  / 2室1厅  / 73.46平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/1cb7bba6-0b70-45e8-8f9e-76fbf5fef8ce.jpg.437x300.jpg," 270",http://bj.lianjia.com/ershoufang/101100966330.html,17," 北潞芳南北通透两居室房产证满五年家庭名下就一套住房"," 房本满五年",,,,101100966330," 良乡  / 2室2厅  / 85.53平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/cf433426-46d4-4cad-b14e-a305d6652a96.jpg.437x300.jpg," 270",http://bj.lianjia.com/ershoufang/101100310547.html,18," 酒店式公寓 商住房 现在出租中 诚意出售"," 距离10号线潘家园站906米"," 房本满五年"," 随时看房"," 不限购",101100310547," 潘家园  / 1室1厅  / 84.65平米  / 南  / 精装",
http://image1.ljcdn.com/110000-inspection/5fea63ed-0007-4121-9bd4-594fc7421db8.jpg.437x300.jpg," 275",http://bj.lianjia.com/ershoufang/101100917775.html,19," 中兴和园 2室1厅 275万"," 房本满两年"," 随时看房"," 不限购",,101100917775," 燕郊城区  / 2室1厅  / 89.91平米  / 南 北  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/723850c2-a260-44c2-9860-2433bbf38f82.jpg.437x300.jpg," 270",http://bj.lianjia.com/ershoufang/101101111945.html,20," 东方夏威夷北岸 2室1厅 270万"," 房本满五年",,,,101101111945," 燕郊城区  / 2室1厅  / 89.52平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a3d85210-726a-4422-82e9-ea5594e065d1.JPG.437x300.jpg," 295",http://bj.lianjia.com/ershoufang/101101112322.html,21," 阳洲鑫园 2室1厅 295万"," 房本满五年",,,,101101112322," 顺义其它  / 2室1厅  / 92.22平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/11cc08a8-94db-46d9-aa8a-c1a80687c590.JPG.437x300.jpg," 212",http://bj.lianjia.com/ershoufang/101100929165.html,22," 福成五期全明两居室，随时看房，靠谱出售"," 房本满五年"," 不限购",,,101100929165," 燕郊城区  / 2室1厅  / 78平米  / 东 西 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/3d51232c-9078-4358-a821-97c6792873d2.jpg.437x300.jpg," 280",http://bj.lianjia.com/ershoufang/101100980280.html,23," 中门寺67号院 低楼层 两居室 南北通透"," 房本满五年",,,,101100980280," 门头沟其它  / 2室1厅  / 76.28平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/69ad18e9-6395-4930-870f-32c04c623937.jpg.437x300.jpg," 280",http://bj.lianjia.com/ershoufang/101101093640.html,24," 林场宿舍 2室2厅 280万"," 房本满五年",,,,101101093640," 西关环岛  / 2室2厅  / 100.85平米  / 南 北  / 简装",
http://image1.ljcdn.com/110000-inspection/c2fa092f-bf21-4bd9-a333-de89af64159d.jpg.437x300.jpg," 292",http://bj.lianjia.com/ershoufang/101101065979.html,25," 樱花园一区南北向两居室采光好诚心出售"," 房本满五年",,,,101101065979," 李桥  / 2室1厅  / 97.44平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/35a8b0b6-5274-430b-bff9-e123b2aa00b6.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101100884866.html,26," 福城上上城五期 2室1厅 210万"," 房本满五年"," 不限购",,,101100884866," 燕郊城区  / 2室1厅  / 75.61平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/131000-inspection/8df1c206-9065-4de2-9a77-68dfbda463e79.JPG.437x300.jpg," 215",http://bj.lianjia.com/ershoufang/101100910945.html,27," 五期南向两居室，阳光充足，视野开阔"," 房本满五年"," 随时看房"," 不限购",,101100910945," 燕郊城区  / 2室1厅  / 76.86平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/839b8d01-4732-4eb7-a0ef-d83ac620f315.JPG.437x300.jpg," 198",http://bj.lianjia.com/ershoufang/101101040522.html,28," 福城上上城五期 2室1厅 198万"," 房本满五年"," 随时看房"," 不限购",,101101040522," 燕郊城区  / 2室1厅  / 76.46平米  / 南  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/98536b5e-4c4c-4e99-b5cd-60691a31c95e.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101101105053.html,29," 纳丹堡  高层观景房  户型方正  满2"," 房本满两年",,,,101101105053," 燕郊城区  / 2室1厅  / 91.41平米  / 西南  / 其他  / 有电梯",
http://image1.ljcdn.com/110000-inspection/ada56309-053d-4194-b0a8-a8d23bc3780f.jpg.437x300.jpg," 288",http://bj.lianjia.com/ershoufang/101100881776.html,30," 潮白人家 南北通透两居室285万"," 房本满五年"," 随时看房",,,101100881776," 燕郊城区  / 2室1厅  / 91.31平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/fb9f216a-d2ad-4c54-b1e4-333c6bb52644.jpg.437x300.jpg," 298",http://bj.lianjia.com/ershoufang/101101085411.html,1," 新桥家园 电梯房采光充足一室一厅"," 房本满五年",,,,101101085411," 大峪  / 1室1厅  / 84.98平米  / 西  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0bdb04d0-53c6-4e88-b81e-90b17f7a800e.jpg.437x300.jpg," 255",http://bj.lianjia.com/ershoufang/101101089893.html,2," 西潞园三里 2室2厅 255万"," 房本满五年",,,,101101089893," 良乡  / 2室2厅  / 72.5平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/da8695de-0d06-4c90-8029-c640fc08f01b.jpg.437x300.jpg," 270",http://bj.lianjia.com/ershoufang/101101046936.html,3," 金玉源 2室1厅 270万"," 房本满五年"," 不限购",,,101101046936," 燕郊城区  / 2室1厅  / 92.39平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/838fca2d-f827-4347-b127-81a214fdda36.jpg.437x300.jpg," 276",http://bj.lianjia.com/ershoufang/101101018439.html,4," 月华新村 2室1厅 276万"," 距离房山线苏庄站834米"," 房本满两年",,,101101018439," 良乡  / 2室1厅  / 87.76平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/ac1fe108-dc00-4cd7-8906-3c80934753c9.JPG.437x300.jpg," 296",http://bj.lianjia.com/ershoufang/101101022894.html,5," 精装两居室，南北通透，满五年且业主名下无二套"," 房本满五年",,,,101101022894," 顺义城  / 2室1厅  / 74.24平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/1d3c99d3-111b-4bc5-afeb-b0f2f8957436.jpg.437x300.jpg," 278",http://bj.lianjia.com/ershoufang/101101111136.html,6," 春泽北院 2室1厅 278万"," 房本满两年"," 随时看房",,,101101111136," 科技园区  / 2室1厅  / 88.33平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/4670f28a-1f92-4976-8828-a1e5263b0bc1.jpg.437x300.jpg," 250",http://bj.lianjia.com/ershoufang/101101052690.html,7," 忆江南 2室1厅 250万"," 房本满五年",,,,101101052690," 燕郊城区  / 2室1厅  / 94平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a9260048-d95f-413a-9732-f88dfb0d2b62.jpg.437x300.jpg," 260",http://bj.lianjia.com/ershoufang/101100969797.html,8," 福城上上城三季 2室2厅 260万"," 房本满两年"," 随时看房"," 不限购",,101100969797," 燕郊城区  / 2室2厅  / 95平米  / 东 北  / 精装",
http://image1.ljcdn.com/110000-inspection/7ae6b5f3-d421-4fa7-b76c-3eb37e6b40c5.jpg.437x300.jpg," 278",http://bj.lianjia.com/ershoufang/101100927469.html,9," 天洋城南北通透两居，精装修，中间层，采光好视野宽阔"," 房本满五年"," 不限购",,,101100927469," 燕郊城区  / 2室1厅  / 86.86平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/543144f6-8f4b-493e-b0ce-e1ed4b6fb6c1.jpg.437x300.jpg," 265",http://bj.lianjia.com/ershoufang/101101089603.html,10," 燕京航城精装修纯南向地暖两居室"," 房本满两年"," 随时看房"," 不限购",,101101089603," 燕郊城区  / 2室1厅  / 88.32平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a184c1a5-f927-4d67-8815-792b6638a488.jpg.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101100866802.html,11," 福城上上城三季 2室1厅 220万"," 房本满两年"," 随时看房"," 不限购",,101100866802," 燕郊城区  / 2室1厅  / 74.16平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/d3201ec9-a3c4-44f4-ac1a-2f91ce31dc9b.jpg.437x300.jpg," 260",http://bj.lianjia.com/ershoufang/101100565596.html,12," 桃园小区 2000年 精装 南北通透两居室"," 房本满五年",,,,101100565596," 大峪  / 2室1厅  / 74.52平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/7182d597-cb46-405c-b1cb-5a6ce07c520b.jpg.437x300.jpg," 285",http://bj.lianjia.com/ershoufang/101100823816.html,13," 东西向正规三居室，格局方正，采光充足"," 距离房山线苏庄站546米"," 房本满五年",,,101100823816," 良乡  / 3室2厅  / 104.64平米  / 东 西  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/e9ec2543-1d4c-4825-aed1-ffef3dc44d1a.jpg.437x300.jpg," 280",http://bj.lianjia.com/ershoufang/101100539605.html,14," 桃园小区 2000年 南北通透 满五年 两居室"," 房本满五年",,,,101100539605," 大峪  / 2室1厅  / 74.52平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/e2bc1382-ebc8-470a-a6ee-640b1c8c9ba1.jpg.437x300.jpg," 290",http://bj.lianjia.com/ershoufang/101101015172.html,15," 福成公寓A 2室1厅 290万"," 房本满五年",,,,101101015172," 燕郊城区  / 2室1厅  / 104.41平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/d83fd893-d468-4c83-8e7d-102d4fcbbf23.jpg.437x300.jpg," 200",http://bj.lianjia.com/ershoufang/101100876478.html,16," 三期低价急售，两居室，业主自住，看房随时"," 房本满五年"," 不限购",,,101100876478," 燕郊城区  / 2室1厅  / 79.64平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/e38d4447-8d76-4018-a48b-95d4ec8c80e0.jpg.437x300.jpg," 288",http://bj.lianjia.com/ershoufang/101100862945.html,17," 瑞雪春堂 南向正规一居室 中高楼层 采光充足 视野开阔"," 距离房山线良乡南关站746米"," 房本满两年"," 随时看房",,101100862945," 良乡  / 1室1厅  / 71.69平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/b0e256f6-33a2-4ae2-9e42-772e6e888f17.jpg.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101100946856.html,18," 福城上上城三季 2室1厅 195万"," 房本满两年"," 随时看房"," 不限购",,101100946856," 燕郊城区  / 2室1厅  / 73.24平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/1f37f297-0cfd-4ac0-bb7e-76de17af571d.jpg.437x300.jpg," 295",http://bj.lianjia.com/ershoufang/101101017872.html,19," 前进花园一区 2室1厅 295万"," 房本满五年",,,,101101017872," 顺义城  / 2室1厅  / 80.83平米  / 南 北  / 简装  / 无电梯",
