img,price,url,logindex,title,subwaytag,taxfree,haskey,hstype,houseid,tag,id
http://image1.ljcdn.com/110000-inspection/55c2bfae-ea80-4b26-b3c5-528988c0b61e.jpg.437x300.jpg," 246",http://bj.lianjia.com/ershoufang/101100969421.html,11," 商住两用 民水民电 loft 精装修"," 距离1号线八宝山站694米"," 房本满五年"," 随时看房"," 不限购",101100969421," 鲁谷  / 1室1厅  / 56平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/7f4dff79-ebbf-435a-a1b9-22ed0d344974.jpg.437x300.jpg," 215",http://bj.lianjia.com/ershoufang/101101101913.html,12," 福泽御园 1室1厅 215万"," 房本满五年"," 不限购",,,101101101913," 燕郊城区  / 1室1厅  / 79.04平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/f253f8a0-07b7-487a-9b0b-9e9f7c2e9ab8.jpg.437x300.jpg," 150",http://bj.lianjia.com/ershoufang/101100929445.html,13," 满二年，装修好，楼房位置好，采光好，无遮挡。"," 房本满五年"," 随时看房"," 不限购",,101100929445," 燕郊城区  / 1室0厅  / 49.43平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/fae1bf5d-88b6-4a18-8c70-b469dafff9a0.jpg.437x300.jpg," 155",http://bj.lianjia.com/ershoufang/101101015658.html,14," 首邑上城 综合办公楼 民水民电"," 距离4号线枣园站315米"," 房本满五年"," 随时看房"," 不限购",101101015658," 枣园  / 1室1厅  / 62.02平米  / 北  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/64bbf27c-1e6e-4e79-855c-9aec97afa4ed.JPG.437x300.jpg," 160",http://bj.lianjia.com/ershoufang/101100882957.html,15," 首开康乃馨城商住两用LOFT，诚信出售"," 房本满五年"," 随时看房"," 不限购",,101100882957," 枣园  / 1室1厅  / 60.43平米  / 西 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/7e1a8dac-bb53-487a-bb02-01ceea9b51a5.JPG.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101110877.html,16," 福成五期 精装两居 西北向 精装满两年"," 房本满五年"," 不限购",,,101101110877," 燕郊城区  / 2室1厅  / 81.95平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0866732f-e066-4e26-9f6c-dc537be6031b.jpg.437x300.jpg," 225",http://bj.lianjia.com/ershoufang/101100920171.html,17," 天洋城正规住宅南向小两居，随时看房"," 房本满五年"," 随时看房",,,101100920171," 燕郊城区  / 2室1厅  / 70.7平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/4d6952e3-e145-40f2-b58d-6a7871c290ea.jpg.437x300.jpg," 245",http://bj.lianjia.com/ershoufang/101101056469.html,18," 石园北区 1室0厅 245万"," 房本满五年"," 随时看房",,,101101056469," 顺义城  / 1室0厅  / 64.5平米  / 南 西  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/8ce682cc-0260-40df-ab34-b38d73f5c5e2.jpg.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101101079858.html,19," 满五年，交通便利，精装修，观景楼层"," 房本满五年"," 随时看房",,,101101079858," 燕郊城区  / 2室1厅  / 73.34平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/ab997881-b400-4381-ab10-8c169f0224d1.JPG.437x300.jpg," 245",http://bj.lianjia.com/ershoufang/101101026122.html,20," 福成五期2室1厅 245万 满五年 全明采光"," 房本满五年"," 随时看房"," 不限购",,101101026122," 燕郊城区  / 2室1厅  / 88.74平米  / 东 西 北  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/e984e69b-6c02-42e1-942d-64c6f0c9679c.JPG.437x300.jpg," 152",http://bj.lianjia.com/ershoufang/101100884422.html,21," 精装无垛开间  中高楼层带电梯  花园小区"," 房本满五年"," 不限购",,,101100884422," 回龙观  / 1室0厅  / 39.46平米  / 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0e237732-9cf5-4d2b-bd1f-d5d97438f912.JPG.437x300.jpg," 200",http://bj.lianjia.com/ershoufang/101101049115.html,22," 福城上上城五期 2室1厅 200万"," 房本满五年"," 随时看房"," 不限购",,101101049115," 燕郊城区  / 2室1厅  / 80平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0b8cbac7-14ec-4441-a23a-b2607440a70e.jpg.437x300.jpg," 215",http://bj.lianjia.com/ershoufang/101101112212.html,23," 中间楼层 带电梯 采光好 南向一居"," 房本满五年",,,,101101112212," 燕郊城区  / 1室1厅  / 62.35平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/4d86d6c4-a5e0-491a-8dc8-d4fed93823ad.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101092339788.html,24," 新锐时代东向精装观景正规两居 拎包入住业主诚意出售"," 房本满五年"," 随时看房"," 不限购",,101092339788," 燕郊城区  / 2室2厅  / 87.73平米  / 东  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/d28ff391-f639-4ab9-a784-4d342f95faab.jpg.437x300.jpg," 160",http://bj.lianjia.com/ershoufang/101101039211.html,25," 圣得西区 1室0厅 160万"," 房本满五年"," 随时看房",,,101101039211," 燕郊城区  / 1室0厅  / 52.62平米  / 南  / 精装",
http://image1.ljcdn.com/110000-inspection/b0aaa9ab-9c75-42d3-81e0-c8c50842d637.jpg.437x300.jpg," 168",http://bj.lianjia.com/ershoufang/101100368801.html,26," 北京太阳城老年公寓 商住两用 不限购"," 房本满五年"," 随时看房"," 不限购",,101100368801," 北七家  / 1室1厅  / 81.15平米  / 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/1f8b565d-3b01-434e-bc6f-6f5b81e5c1f6.JPG.437x300.jpg," 240",http://bj.lianjia.com/ershoufang/101101056000.html,27," 福城上上城五期 2室1厅 240万"," 房本满五年"," 随时看房"," 不限购",,101101056000," 燕郊城区  / 2室1厅  / 91.67平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/8d801ddc-5333-4f91-893a-ce52526aedd9.jpg.437x300.jpg," 190",http://bj.lianjia.com/ershoufang/101101104644.html,28," 大峪南路 1室1厅 190万"," 房本满五年",,,,101101104644," 大峪  / 1室1厅  / 40.1平米  / 南  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/01cf00aa-1602-4fe2-9941-2f3994d94885.jpg.437x300.jpg," 190",http://bj.lianjia.com/ershoufang/101101116175.html,29," 建设巷小区 2室1厅 190万"," 房本满五年",,,,101101116175," 良乡  / 2室1厅  / 55.91平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/7dda5f75-b420-4492-a896-a2451d2ab6f4.JPG.437x300.jpg," 190",http://bj.lianjia.com/ershoufang/101101048842.html,30," 福城五期  南向两居  好户型  满五年"," 房本满五年"," 随时看房"," 不限购",,101101048842," 燕郊城区  / 2室1厅  / 75.55平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/f0421327-395d-411b-8258-1e81835c5333.jpg.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101101070472.html,1," 福成公寓B 1室1厅 195万"," 房本满五年"," 随时看房"," 不限购",,101101070472," 燕郊城区  / 1室1厅  / 72.31平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/698f45c2-27c7-4133-9fee-e4463188e193.JPG.437x300.jpg," 150",http://bj.lianjia.com/ershoufang/101101072767.html,2," 满2年 无户口 无尾款  靠谱出售"," 房本满五年"," 随时看房"," 不限购",,101101072767," 燕郊城区  / 2室1厅  / 55.63平米  / 北  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/08f33340-daf6-4440-a45c-7515cb0f30b0.jpg.437x300.jpg," 240",http://bj.lianjia.com/ershoufang/101101139518.html,3," 北京青年城 1室0厅 240万"," 房本满五年"," 随时看房",,,101101139518," 北苑  / 1室0厅  / 33.1平米  / 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/0b3996e1-1952-4067-9caf-592c2da6ed72.JPG.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101101004169.html,4," 福城五期正规两居，总价低，单价便宜，业主换房急售"," 房本满五年"," 随时看房"," 不限购",,101101004169," 燕郊城区  / 2室1厅  / 81.2平米  / 东 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/95220016-2c74-43fb-a31b-ad14fc18a822.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101101073079.html,5," 燕郊福城五期东南两居 朝向好总价低  纯毛坯 无增值税"," 房本满五年"," 随时看房"," 不限购",,101101073079," 燕郊城区  / 2室1厅  / 83.93平米  / 东南  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/693d603a-09e9-459f-8343-1dda6c6347f1.jpg.437x300.jpg," 190",http://bj.lianjia.com/ershoufang/101100806385.html,6," 顺鑫花语大开间 有电梯 小区带公园"," 房本满五年"," 随时看房",,,101100806385," 顺义其它  / 1室0厅  / 48平米  / 南  / 简装",
http://image1.ljcdn.com/110000-inspection/37e8aad2-80bb-430a-95b7-5a21293211e7.JPG.437x300.jpg," 155",http://bj.lianjia.com/ershoufang/101101076632.html,7," 不限购朝南LOFT一居室，业主自住，客厅挑高4米2"," 房本满五年"," 不限购",,,101101076632," 枣园  / 1室1厅  / 60.07平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/df8ae40c-ced4-47d5-992a-16e8bff6eec8.jpg.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101101123581.html,8," 北向正规一居，直观潮白河。楼层好，视野佳"," 房本满五年"," 不限购",,,101101123581," 燕郊城区  / 1室1厅  / 60.84平米  / 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/5b0c509b-aaed-4407-8d05-32902bd246d1.jpg.437x300.jpg," 185",http://bj.lianjia.com/ershoufang/101101029321.html,9," 奥北南区 紧挨着地铁 总价低 舒适大开间"," 距离5号线立水桥站160米"," 房本满五年"," 随时看房"," 不限购",101101029321," 立水桥  / 1室0厅  / 36.88平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/965c8768-5b95-40a4-9317-6c5669abd274.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101100932399.html,10," 好位置，好楼层，采光充足，视野开阔"," 房本满五年"," 不限购",,,101100932399," 燕郊城区  / 2室1厅  / 84平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/b867f914-76b9-45ab-9159-a4cf560a339a.jpg.437x300.jpg," 249",http://bj.lianjia.com/ershoufang/101101053143.html,11," 峪园小区南北通透两居室，户型方正，交通便利"," 房本满五年",,,,101101053143," 大峪  / 2室1厅  / 64.07平米  / 南 北  / 精装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/d23119ff-d81f-4c34-8cc5-33e6305660a6.JPG.437x300.jpg," 205",http://bj.lianjia.com/ershoufang/101101114188.html,12," 福城上上城五期 2室1厅 205万"," 房本满五年"," 不限购",,,101101114188," 燕郊城区  / 2室1厅  / 83.72平米  / 南 北  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/18dadacd-4ae9-48d3-ade2-b2aaddbe841f.JPG.437x300.jpg," 240",http://bj.lianjia.com/ershoufang/101101139467.html,13," 福城上上城五期 2室1厅 240万"," 房本满五年"," 不限购",,,101101139467," 燕郊城区  / 2室1厅  / 89平米  / 东 西 北  / 其他  / 有电梯",
http://image1.ljcdn.com/131000-inspection/77e17978-5185-482a-a283-790a313e0c121.jpg.437x300.jpg," 248",http://bj.lianjia.com/ershoufang/101092684416.html,14," 福城五期西南北三居室   精装修  有钥匙  拎包入住"," 房本满五年"," 随时看房"," 不限购",,101092684416," 燕郊城区  / 3室1厅  / 97.77平米  / 南 西 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/dd072342-f7fd-4eba-a28f-cefae2216608.jpg.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101116350.html,15," 常营，一类经济适用房，低总价，东向一居室，自己装修"," 距离6号线草房站236米"," 房本满五年",,,101101116350," 常营  / 1室1厅  / 51.18平米  / 东  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a9194b27-a69c-4cfc-aa78-66f698dde5f2.jpg.437x300.jpg," 235",http://bj.lianjia.com/ershoufang/101101130318.html,16," 模式口西里 1室1厅 235万"," 房本满五年",,,,101101130318," 苹果园  / 1室1厅  / 43.4平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/55ff5abb-2d18-451e-b50a-8cf710c32526.jpg.437x300.jpg," 246",http://bj.lianjia.com/ershoufang/101101101425.html,17," 仓上小区 2室1厅 246万"," 房本满五年",,,,101101101425," 顺义城  / 2室1厅  / 60.37平米  / 南 北  / 简装",
http://image1.ljcdn.com/110000-inspection/cc974913-eeaa-4fee-aafd-46340d60018d.jpg.437x300.jpg," 245",http://bj.lianjia.com/ershoufang/101101120116.html,18," 天恒乐活城 2室1厅 245万"," 房本满五年",,,,101101120116," 阎村  / 2室1厅  / 69.73平米  / 南 北  / 简装",
http://image1.ljcdn.com/110000-inspection/b65a3ff0-045b-4564-8fe2-d080b290a2616.jpg.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101091733443.html,19," 门头沟  新桥路社区 一居室 交通方便 看房方便"," 房本满五年"," 随时看房",,,101091733443," 大峪  / 2室1厅  / 50平米  / 南 北  / 毛坯  / 无电梯",
http://image1.ljcdn.com/110000-inspection/79e6e738-0dc8-4fb9-8903-ebdb536ef6d98.jpg.437x300.jpg," 235",http://bj.lianjia.com/ershoufang/101091826248.html,20," 旭辉奥都 大开间 东南向 带阳台 民水民电"," 距离5号线立水桥南站632米"," 房本满五年"," 随时看房",,101091826248," 北苑  / 1室0厅  / 60平米  / 东南  / 其他  / 有电梯",
http://image1.ljcdn.com/110000-inspection/11cc08a8-94db-46d9-aa8a-c1a80687c590.JPG.437x300.jpg," 212",http://bj.lianjia.com/ershoufang/101100929165.html,21," 福成五期全明两居室，随时看房，靠谱出售"," 房本满五年"," 不限购",,,101100929165," 燕郊城区  / 2室1厅  / 78平米  / 东 西 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/bf501648-5032-449a-8626-8a317267ef92.JPG.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101100836105.html,22," 东亚上北  精装一居  民水民电不限购  诚心出售"," 房本满两年"," 随时看房"," 不限购",,101100836105," 回龙观  / 1室1厅  / 56.57平米  / 西北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/4b943a54-f48d-47a0-98ad-ba4aa57bcbba.jpg.437x300.jpg," 135",http://bj.lianjia.com/ershoufang/101101113531.html,23," 天洋城  西向精装开间  满2年 无遮挡"," 房本满两年"," 随时看房"," 不限购",,101101113531," 燕郊城区  / 1室0厅  / 40.95平米  / 西  / 其他  / 有电梯",
http://image1.ljcdn.com/110000-inspection/35a8b0b6-5274-430b-bff9-e123b2aa00b6.JPG.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101100884866.html,24," 福城上上城五期 2室1厅 210万"," 房本满五年"," 不限购",,,101100884866," 燕郊城区  / 2室1厅  / 75.61平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/131000-inspection/8df1c206-9065-4de2-9a77-68dfbda463e79.JPG.437x300.jpg," 215",http://bj.lianjia.com/ershoufang/101100910945.html,25," 五期南向两居室，阳光充足，视野开阔"," 房本满五年"," 随时看房"," 不限购",,101100910945," 燕郊城区  / 2室1厅  / 76.86平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/839b8d01-4732-4eb7-a0ef-d83ac620f315.JPG.437x300.jpg," 198",http://bj.lianjia.com/ershoufang/101101040522.html,26," 福城上上城五期 2室1厅 198万"," 房本满五年"," 随时看房"," 不限购",,101101040522," 燕郊城区  / 2室1厅  / 76.46平米  / 南  / 毛坯  / 有电梯",
http://image1.ljcdn.com/131000-inspection/e4c0b4f7-9e9a-4647-8c1e-c323388dffdb2.jpg.437x300.jpg," 150",http://bj.lianjia.com/ershoufang/101101023777.html,27," 满两年  无户口  无尾款  靠谱出售，正常签约"," 房本满五年"," 随时看房"," 不限购",,101101023777," 燕郊城区  / 1室0厅  / 49.47平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/b4685041-746b-4872-ad31-3fd3a22f5684.jpg.437x300.jpg," 130",http://bj.lianjia.com/ershoufang/101101074594.html,28," 东方一品城 1室1厅 130万"," 房本满五年"," 随时看房",,,101101074594," 燕郊城区  / 1室1厅  / 47.51平米  / 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/252125a0-61fc-4fcc-8280-99f8de5a839e.jpg.437x300.jpg," 170",http://bj.lianjia.com/ershoufang/101101083748.html,29," @北京 1室1厅 170万"," 房本满两年"," 随时看房",,,101101083748," 燕郊城区  / 1室1厅  / 47.69平米  / 南 北  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/3084cef3-f2f6-4b41-91ee-229e0dc488b7.jpg.437x300.jpg," 248",http://bj.lianjia.com/ershoufang/101101015325.html,30," 北京像素 北向两居室 户型方正带储物间 不限购"," 距离6号线草房站374米"," 房本满两年"," 不限购",,101101015325," 常营  / 2室1厅  / 41.36平米  / 北  / 精装",
http://image1.ljcdn.com/110000-inspection/868de9c5-6c73-4c54-852b-cdee805aca68.jpg.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101062517.html,1," 顺鑫花语 1室1厅 230万"," 房本满五年",,,,101101062517," 顺义其它  / 1室1厅  / 48.06平米  / 南  / 精装",
http://image1.ljcdn.com/110000-inspection/12f1e1a4-cb08-47bc-8f1b-6d1b561ed4ec.jpg.437x300.jpg," 248",http://bj.lianjia.com/ershoufang/101101090573.html,2," 乔庄北街6号院 1室0厅 248万"," 房本满五年",,,,101101090573," 乔庄  / 1室0厅  / 40.93平米  / 南  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/9fa7630a-5bf4-402a-af57-f73102b66b5b.JPG.437x300.jpg," 175",http://bj.lianjia.com/ershoufang/101101093987.html,3," 福城上上城五期一居，随时看房，落地阳台，交通便利"," 房本满五年",,,,101101093987," 燕郊城区  / 1室0厅  / 55.14平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/de424142-fee4-40d0-b7de-782a5622d4ea.jpg.437x300.jpg," 138",http://bj.lianjia.com/ershoufang/101101113009.html,4," 7克拉 1室0厅 138万"," 距离10号线角门东站634米"," 房本满两年"," 随时看房"," 不限购",101101113009," 马家堡  / 1室0厅  / 28.84平米  / 西  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/b018536a-d857-4f5a-8458-927bb68b0d85.jpg.437x300.jpg," 245",http://bj.lianjia.com/ershoufang/101100778630.html,5," 惠民家园 两居室 地采暖 适合居住"," 房本满五年",,,,101100778630," 大峪  / 1室1厅  / 55.93平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/a184c1a5-f927-4d67-8815-792b6638a488.jpg.437x300.jpg," 220",http://bj.lianjia.com/ershoufang/101100866802.html,6," 福城上上城三季 2室1厅 220万"," 房本满两年"," 随时看房"," 不限购",,101100866802," 燕郊城区  / 2室1厅  / 74.16平米  / 南  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/80ab76cc-1204-4ae1-87bc-116ee402030d.jpg.437x300.jpg," 225",http://bj.lianjia.com/ershoufang/101100591721.html,7," 地铁6号线 民水民电LOFT 有燃气"," 距离6号线黄渠站261米"," 房本满两年"," 随时看房"," 不限购",101100591721," 定福庄  / 1室1厅  / 31.41平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/d83fd893-d468-4c83-8e7d-102d4fcbbf23.jpg.437x300.jpg," 200",http://bj.lianjia.com/ershoufang/101100876478.html,8," 三期低价急售，两居室，业主自住，看房随时"," 房本满五年"," 不限购",,,101100876478," 燕郊城区  / 2室1厅  / 79.64平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/b0e256f6-33a2-4ae2-9e42-772e6e888f17.jpg.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101100946856.html,9," 福城上上城三季 2室1厅 195万"," 房本满两年"," 随时看房"," 不限购",,101100946856," 燕郊城区  / 2室1厅  / 73.24平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a9dca206-1233-4ccc-af25-f8d57f33d566.jpg.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101044304.html,10," 住欣家园 1室1厅 230万"," 距离6号线草房站511米"," 房本满五年",,,101101044304," 管庄  / 1室1厅  / 49.56平米  / 东  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a6a36dbd-260b-4026-afce-9c7b9ac3fe14.JPG.437x300.jpg," 248",http://bj.lianjia.com/ershoufang/101101050287.html,11," 云龙家园 1室1厅 248万"," 房本满五年",,,,101101050287," 旧宫  / 1室1厅  / 40平米  / 南  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/15b52cc7-886b-481c-af95-233e66182d11.jpg.437x300.jpg," 210",http://bj.lianjia.com/ershoufang/101100491404.html,12," 新桥大街甲43 两室 东北朝向诚心出售"," 房本满五年",,,,101100491404," 大峪  / 2室0厅  / 45.32平米  / 东 北  / 简装",
http://image1.ljcdn.com/110000-inspection/06e96cd4-de06-4a9b-b16f-924ae170877f.JPG.437x300.jpg," 241",http://bj.lianjia.com/ershoufang/101100993506.html,13," 滨河小区 1室1厅 241万"," 房本满五年",,,,101100993506," 顺义城  / 1室1厅  / 60.71平米  / 南 北  / 简装  / 无电梯",
http://image1.ljcdn.com/110000-inspection/e16c04eb-35af-4ebd-a555-69642ef5cbe9.JPG.437x300.jpg," 225",http://bj.lianjia.com/ershoufang/101101016970.html,14," 福城五期    满两五年   南北通透   楼层好  位置好"," 房本满五年"," 随时看房"," 不限购",,101101016970," 燕郊城区  / 2室1厅  / 82.92平米  / 南 北  / 毛坯  / 有电梯",
http://image1.ljcdn.com/110000-inspection/87bfab6f-9fc0-4337-82d1-9fbd968aa60a.jpg.437x300.jpg," 249",http://bj.lianjia.com/ershoufang/101101078500.html,15," 宋家庄家园  西向正规一居室  房本满五年"," 距离5号线宋家庄站353米"," 房本满五年",,,101101078500," 刘家窑  / 1室1厅  / 52.37平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/07e5bf33-6be9-4f73-9ffe-978cdabf6a1d.jpg.437x300.jpg," 230",http://bj.lianjia.com/ershoufang/101101063651.html,16," 50年产权 不限购 可注册 办公 有钥匙"," 房本满两年"," 随时看房"," 不限购",,101101063651," 岳各庄  / 1室0厅  / 73.98平米  / 西  / 精装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/8b679899-25c8-4ab1-90ec-9c4814010db8.jpg.437x300.jpg," 215",http://bj.lianjia.com/ershoufang/101100925015.html,17," 惠民家园   东向正规一室一厅  中楼层    带电梯"," 房本满两年"," 随时看房",,,101100925015," 大峪  / 1室1厅  / 55.5平米  / 东  / 简装  / 有电梯",
http://image1.ljcdn.com/110000-inspection/32162ff4-2afe-4995-a5e0-439df8cf7a31.JPG.437x300.jpg," 225",http://bj.lianjia.com/ershoufang/101100686904.html,18," 不限购小户型 集中供暖 带电梯  可以签约"," 房本满五年"," 随时看房",,,101100686904," 回龙观  / 1室1厅  / 58.9平米  / 东北  / 其他  / 有电梯",
http://image1.ljcdn.com/110000-inspection/a546c7e2-4690-47ad-920e-f4f5cf47211b.jpg.437x300.jpg," 195",http://bj.lianjia.com/ershoufang/101100780313.html,19," 南北通透，六层板楼，采光充足。"," 房本满两年"," 随时看房",,,101100780313," 城子  / 2室1厅  / 56.8平米  / 南 北  / 精装  / 无电梯",
